Strategy,Parameters,Total Profit,Avg Profit per Line,Win Rate,Profitable Lines %,Max Drawdown,Avg Consecutive Wins,Avg Consecutive Losses,Avg Win Streak,Avg Loss Streak,Avg Risk-Reward,Sharpe Ratio,Sortino Ratio,Total Lines
hybrid_ensemble,"window_sizes=[4, 2, 12], pattern_length=5, streak_threshold=6",18.750000000000014,0.18750000000000014,54.544664404608376,53.0,-12.849999999999998,4.22,3.88,4.22,3.88,1.0143412698412697,0.03726951464773427,0.05928325234876507,100
hybrid_ensemble,"window_sizes=[4, 2, 12], pattern_length=6, streak_threshold=4",18.65000000000003,0.1865000000000003,54.56347740248355,51.0,-12.849999999999998,4.34,3.97,4.34,3.97,1.0541040903540901,0.03728456757114433,0.06586451853835372,100
hybrid_ensemble,"window_sizes=[4, 2, 12], pattern_length=6, streak_threshold=5",18.70000000000002,0.1870000000000002,54.61400293624099,51.0,-12.849999999999998,4.24,3.93,4.24,3.93,1.040174603174603,0.03657878323346158,0.05669135651741317,100
hybrid_ensemble,"window_sizes=[4, 2, 12], pattern_length=6, streak_threshold=6",39.95000000000002,0.3995000000000002,54.81124133970036,54.0,-12.849999999999998,4.25,3.9,4.25,3.9,1.026174603174603,0.07934512217137377,0.12404972927386743,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=3, streak_threshold=4",38.10000000000003,0.3810000000000003,54.538445982763974,57.99999999999999,-12.700000000000001,4.45,3.93,4.45,3.93,0.9918540903540902,0.07899643527653523,0.1259259464561017,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=3, streak_threshold=5",-2.2499999999999716,-0.022499999999999715,54.03530998328379,52.0,-12.700000000000001,4.38,3.93,4.38,3.93,1.0045634920634923,-0.004477482085429262,-0.006842884317070315,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=3, streak_threshold=6",-1.849999999999966,-0.01849999999999966,54.06219621987511,50.0,-10.5,4.41,4.03,4.41,4.03,1.0206666666666666,-0.003669274656672857,-0.005908541946711425,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=4, streak_threshold=4",34.15000000000004,0.3415000000000004,54.545529299976394,56.99999999999999,-12.700000000000001,4.41,3.93,4.41,3.93,0.993563492063492,0.07082810464789303,0.11289308713542333,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=4, streak_threshold=5",-0.24999999999997158,-0.002499999999999716,54.096348944322735,52.0,-12.700000000000001,4.38,3.93,4.38,3.93,1.0045634920634923,-0.000499321396638011,-0.0007613596731174283,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=4, streak_threshold=6",-1.849999999999966,-0.01849999999999966,54.06219621987511,50.0,-10.5,4.41,4.03,4.41,4.03,1.0206666666666666,-0.003669274656672857,-0.005908541946711425,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=5, streak_threshold=4",34.25000000000003,0.3425000000000003,54.53235884790928,56.99999999999999,-10.700000000000001,4.39,3.98,4.39,3.98,1.023063492063492,0.07138403088002651,0.11220975644418073,100
hybrid_ensemble,"window_sizes=[4, 3, 1], pattern_length=5, streak_threshold=5",3.7500000000000195,0.03750000000000019,54.142276959577785,53.0,-10.700000000000001,4.38,3.93,4.38,3.93,1.0045634920634923,0.0075474744523103725,0.01168299807366692,100
